,string,word,passage,p,version
861,racket,racket,That was a tennis racket. That was a loud [MASK] .,4.815643842448484e-05,M2_b_M1_a
862,racket,racket,That was a tennis racket. That was an annoying [MASK] .,0.00014012590690981594,M2_b_M1_b
863,racket,racket,That was a tennis racket. That was a badminton [MASK] .,0.00011658194853225712,M2_b_M2_a
864,toasted,toast,They toasted the bread. They [MASK]  the strudel.,4.82545374325127e-06,M1_a_M1_b
865,toasted,toast,They toasted the bread. They [MASK]  the host.,1.4365245078806765e-05,M1_a_M2_a
866,toasted,toast,They toasted the bread. They [MASK]  the bride.,9.041567864187534e-06,M1_a_M2_b
867,toasted,toast,They toasted the strudel. They [MASK]  the bread.,2.2519968752021664e-06,M1_b_M1_a
868,toasted,toast,They toasted the strudel. They [MASK]  the host.,4.3913350964430686e-05,M1_b_M2_a
869,toasted,toast,They toasted the strudel. They [MASK]  the bride.,3.90630775655154e-05,M1_b_M2_b
870,toasted,toast,They toasted the host. They [MASK]  the bread.,4.230105787428329e-06,M2_a_M1_a
871,toasted,toast,They toasted the host. They [MASK]  the strudel.,1.7883283362607465e-05,M2_a_M1_b
872,toasted,toast,They toasted the host. They [MASK]  the bride.,3.5679087886819596e-05,M2_a_M2_b
873,toasted,toast,They toasted the bride. They [MASK]  the bread.,4.758947397931479e-06,M2_b_M1_a
874,toasted,toast,They toasted the bride. They [MASK]  the strudel.,1.981083187274635e-05,M2_b_M1_b
875,toasted,toast,They toasted the bride. They [MASK]  the host.,5.903492274228487e-05,M2_b_M2_a
876,penned,pen,She penned her animals. She [MASK]  her livestock.,0.10348622500896455,M1_a_M1_b
877,penned,pen,She penned her animals. She [MASK]  her memoirs.,0.006610837299376726,M1_a_M2_a
878,penned,pen,She penned her animals. She [MASK]  her thoughts.,0.0001873875153250991,M1_a_M2_b
879,penned,pen,She penned her livestock. She [MASK]  her animals.,0.04712831601500511,M1_b_M1_a
880,penned,pen,She penned her livestock. She [MASK]  her memoirs.,0.01092530786991119,M1_b_M2_a
881,penned,pen,She penned her livestock. She [MASK]  her thoughts.,0.00010142798419110477,M1_b_M2_b
882,penned,pen,She penned her memoirs. She [MASK]  her animals.,7.501239451812579e-05,M2_a_M1_a
883,penned,pen,She penned her memoirs. She [MASK]  her livestock.,0.00011547697795322165,M2_a_M1_b
884,penned,pen,She penned her memoirs. She [MASK]  her thoughts.,0.002704488579183817,M2_a_M2_b
885,penned,pen,She penned her thoughts. She [MASK]  her animals.,0.00018298205395694838,M2_b_M1_a
886,penned,pen,She penned her thoughts. She [MASK]  her livestock.,8.406137931160622e-05,M2_b_M1_b
887,penned,pen,She penned her thoughts. She [MASK]  her memoirs.,0.016684442758560174,M2_b_M2_a
888,banked,bank,He banked the plane. He [MASK]  the helicopter.,3.8777237932663404e-05,M1_a_M1_b
889,banked,bank,He banked the plane. He [MASK]  the money.,4.186048317933454e-05,M1_a_M2_a
890,banked,bank,He banked the plane. He [MASK]  the cash.,2.6013800379587354e-05,M1_a_M2_b
891,banked,bank,He banked the helicopter. He [MASK]  the plane.,5.088983380119313e-05,M1_b_M1_a
892,banked,bank,He banked the helicopter. He [MASK]  the money.,4.302860907046126e-05,M1_b_M2_a
893,banked,bank,He banked the helicopter. He [MASK]  the cash.,5.7157572882715565e-05,M1_b_M2_b
894,banked,bank,He banked the money. He [MASK]  the plane.,1.6188334484468218e-05,M2_a_M1_a
895,banked,bank,He banked the money. He [MASK]  the helicopter.,2.370913534832653e-05,M2_a_M1_b
896,banked,bank,He banked the money. He [MASK]  the cash.,1.8389746401226148e-05,M2_a_M2_b
897,banked,bank,He banked the cash. He [MASK]  the plane.,1.458828137401723e-05,M2_b_M1_a
898,banked,bank,He banked the cash. He [MASK]  the helicopter.,2.683707498363217e-05,M2_b_M1_b
899,banked,bank,He banked the cash. He [MASK]  the money.,2.432333349133843e-05,M2_b_M2_a
900,poached,poach,She poached the deer. She [MASK]  the bear.,2.3145812519942393e-05,M1_a_M1_b
901,poached,poach,She poached the deer. She [MASK]  the eggs.,6.2899766817281454e-06,M1_a_M2_a
902,poached,poach,She poached the deer. She [MASK]  the vegetables.,2.4260300506284706e-06,M1_a_M2_b
903,poached,poach,She poached the bear. She [MASK]  the deer.,2.4757360733929107e-05,M1_b_M1_a
904,poached,poach,She poached the bear. She [MASK]  the eggs.,8.471387445752047e-06,M1_b_M2_a
905,poached,poach,She poached the bear. She [MASK]  the vegetables.,3.162073880957907e-06,M1_b_M2_b
906,poached,poach,She poached the eggs. She [MASK]  the deer.,1.8269061911269084e-05,M2_a_M1_a
907,poached,poach,She poached the eggs. She [MASK]  the bear.,3.1008235964691294e-05,M2_a_M1_b
908,poached,poach,She poached the eggs. She [MASK]  the vegetables.,3.3239764434256375e-06,M2_a_M2_b
909,poached,poach,She poached the vegetables. She [MASK]  the deer.,2.441665128571913e-05,M2_b_M1_a
910,poached,poach,She poached the vegetables. She [MASK]  the bear.,4.2442930862307515e-05,M2_b_M1_b
911,poached,poach,She poached the vegetables. She [MASK]  the eggs.,1.1980827366642182e-05,M2_b_M2_a
912,clogged,clog,The dancer clogged. The choreographer [MASK] .,0.000185837023309432,M1_a_M1_b
913,clogged,clog,The dancer clogged. The pipe [MASK] .,0.00026266041095368564,M1_a_M2_a
914,clogged,clog,The dancer clogged. The sink [MASK] .,0.00012814582441933445,M1_a_M2_b
915,clogged,clog,The choreographer clogged. The dancer [MASK] .,0.0001778730365913362,M1_b_M1_a
916,clogged,clog,The choreographer clogged. The pipe [MASK] .,9.100433089770382e-05,M1_b_M2_a
917,clogged,clog,The choreographer clogged. The sink [MASK] .,0.00013254769146442421,M1_b_M2_b
918,clogged,clog,The pipe clogged. The dancer [MASK] .,0.00017495790962129837,M2_a_M1_a
919,clogged,clog,The pipe clogged. The choreographer [MASK] .,0.00026749054086394586,M2_a_M1_b
920,clogged,clog,The pipe clogged. The sink [MASK] .,0.00027819658862426893,M2_a_M2_b
921,clogged,clog,The sink clogged. The dancer [MASK] .,0.0007178399246186017,M2_b_M1_a
922,clogged,clog,The sink clogged. The choreographer [MASK] .,0.000544002919923514,M2_b_M1_b
923,clogged,clog,The sink clogged. The pipe [MASK] .,0.0004426244995556773,M2_b_M2_a
924,staked,stake,He staked his horse. He [MASK]  his tent.,2.2462268134404423e-06,M1_a_M1_b
925,staked,stake,He staked his horse. He [MASK]  his name.,2.9609562261612144e-05,M1_a_M2_a
926,staked,stake,He staked his horse. He [MASK]  his claim.,1.2140778380853585e-05,M1_a_M2_b
927,staked,stake,He staked his tent. He [MASK]  his horse.,2.1383325474744184e-06,M1_b_M1_a
928,staked,stake,He staked his tent. He [MASK]  his name.,4.50665538664907e-05,M1_b_M2_a
929,staked,stake,He staked his tent. He [MASK]  his claim.,2.2638185328105478e-05,M1_b_M2_b
930,staked,stake,He staked his name. He [MASK]  his horse.,1.2034164683427667e-05,M2_a_M1_a
931,staked,stake,He staked his name. He [MASK]  his tent.,1.5759294910822074e-05,M2_a_M1_b
932,staked,stake,He staked his name. He [MASK]  his claim.,4.066714245709589e-05,M2_a_M2_b
933,staked,stake,He staked his claim. He [MASK]  his horse.,1.4849260878690976e-05,M2_b_M1_a
934,staked,stake,He staked his claim. He [MASK]  his tent.,1.7004149412969114e-05,M2_b_M1_b
935,staked,stake,He staked his claim. He [MASK]  his name.,9.68085660133511e-05,M2_b_M2_a
936,picked,pick,He picked his coffee. He [MASK]  his dinner.,0.027073118835687637,M1_a_M1_b
937,picked,pick,He picked his coffee. He [MASK]  his scab.,0.013555882498621939,M1_a_M2_a
938,picked,pick,He picked his coffee. He [MASK]  his nose.,0.023217629641294476,M1_a_M2_b
939,picked,pick,He picked his dinner. He [MASK]  his coffee.,0.00508757494390011,M1_b_M1_a
940,picked,pick,He picked his dinner. He [MASK]  his scab.,0.005033037159591912,M1_b_M2_a
941,picked,pick,He picked his dinner. He [MASK]  his nose.,0.020238192752003666,M1_b_M2_b
942,picked,pick,He picked his scab. He [MASK]  his coffee.,0.001696249702945352,M2_a_M1_a
943,picked,pick,He picked his scab. He [MASK]  his dinner.,0.002571564400568604,M2_a_M1_b
944,picked,pick,He picked his scab. He [MASK]  his nose.,0.08575794100761412,M2_a_M2_b
945,picked,pick,He picked his nose. He [MASK]  his coffee.,0.001364646945148706,M2_b_M1_a
946,picked,pick,He picked his nose. He [MASK]  his dinner.,0.003020959673449398,M2_b_M1_b
947,picked,pick,He picked his nose. He [MASK]  his scab.,0.0073393541388213634,M2_b_M2_a
948,stalled,stall,They stalled the truck. They [MASK]  the bus.,0.1497173011302948,M1_a_M1_b
949,stalled,stall,They stalled the truck. They [MASK]  the horse.,0.005460123531520369,M1_a_M2_a
950,stalled,stall,They stalled the truck. They [MASK]  the pig.,0.01646139845252037,M1_a_M2_b
951,stalled,stall,They stalled the bus. They [MASK]  the truck.,0.2409756779670715,M1_b_M1_a
952,stalled,stall,They stalled the bus. They [MASK]  the horse.,0.0007131600286811592,M1_b_M2_a
953,stalled,stall,They stalled the bus. They [MASK]  the pig.,0.020880227908492092,M1_b_M2_b
954,stalled,stall,They stalled the horse. They [MASK]  the truck.,0.10368451476097108,M2_a_M1_a
955,stalled,stall,They stalled the horse. They [MASK]  the bus.,0.010352713987231255,M2_a_M1_b
956,stalled,stall,They stalled the horse. They [MASK]  the pig.,0.08637890964746474,M2_a_M2_b
957,stalled,stall,They stalled the pig. They [MASK]  the truck.,0.15689879655838015,M2_b_M1_a
958,stalled,stall,They stalled the pig. They [MASK]  the bus.,0.003182732732966543,M2_b_M1_b
959,stalled,stall,They stalled the pig. They [MASK]  the horse.,0.15521667897701263,M2_b_M2_a
960,fixed,fix,They fixed the radio. They [MASK]  the dishwasher.,0.0020826568361371756,M1_a_M1_b
961,fixed,fix,They fixed the radio. They [MASK]  the date.,0.003618425456807017,M1_a_M2_a
962,fixed,fix,They fixed the radio. They [MASK]  the price.,0.007922438904643062,M1_a_M2_b
963,fixed,fix,They fixed the dishwasher. They [MASK]  the radio.,0.002929189009591936,M1_b_M1_a
964,fixed,fix,They fixed the dishwasher. They [MASK]  the date.,0.003791950643062592,M1_b_M2_a
965,fixed,fix,They fixed the dishwasher. They [MASK]  the price.,0.003334507578983903,M1_b_M2_b
966,fixed,fix,They fixed the date. They [MASK]  the radio.,0.001817287527956068,M2_a_M1_a
967,fixed,fix,They fixed the date. They [MASK]  the dishwasher.,0.0023586426395922895,M2_a_M1_b
968,fixed,fix,They fixed the date. They [MASK]  the price.,0.14425386488437653,M2_a_M2_b
969,fixed,fix,They fixed the price. They [MASK]  the radio.,0.0023334051948040732,M2_b_M1_a
970,fixed,fix,They fixed the price. They [MASK]  the dishwasher.,0.0016833409899845722,M2_b_M1_b
971,fixed,fix,They fixed the price. They [MASK]  the date.,0.021616734564304352,M2_b_M2_a
972,stayed,stay,They stayed wet. They [MASK]  cold.,0.0011427560821175575,M1_a_M1_b
973,stayed,stay,They stayed wet. They [MASK]  nearby.,0.008453776128590107,M1_a_M2_a
974,stayed,stay,They stayed wet. They [MASK]  overnight.,0.004720419179648163,M1_a_M2_b
975,stayed,stay,They stayed cold. They [MASK]  wet.,0.0004246824828442187,M1_b_M1_a
976,stayed,stay,They stayed cold. They [MASK]  nearby.,0.003403168637305497,M1_b_M2_a
977,stayed,stay,They stayed cold. They [MASK]  overnight.,0.0020532461348921065,M1_b_M2_b
978,stayed,stay,They stayed nearby. They [MASK]  wet.,0.00014072383055463444,M2_a_M1_a
979,stayed,stay,They stayed nearby. They [MASK]  cold.,0.00040033229743130505,M2_a_M1_b
980,stayed,stay,They stayed nearby. They [MASK]  overnight.,0.0045717796310782415,M2_a_M2_b
981,stayed,stay,They stayed overnight. They [MASK]  wet.,0.00024741175002418464,M2_b_M1_a
982,stayed,stay,They stayed overnight. They [MASK]  cold.,0.00022746250033378593,M2_b_M1_b
983,stayed,stay,They stayed overnight. They [MASK]  nearby.,0.003600628813728692,M2_b_M2_a
984,crossed,cross,He crossed a road. He [MASK]  a room.,0.0004625355068128557,M1_a_M1_b
985,crossed,cross,He crossed a road. He [MASK]  an enemy.,0.00015166684170253575,M1_a_M2_a
986,crossed,cross,He crossed a road. He [MASK]  a friend.,2.7994517949991846e-05,M1_a_M2_b
987,crossed,cross,He crossed a room. He [MASK]  a road.,0.07729758322238924,M1_b_M1_a
988,crossed,cross,He crossed a room. He [MASK]  an enemy.,0.000486351316794753,M1_b_M2_a
989,crossed,cross,He crossed a room. He [MASK]  a friend.,1.7458060028729967e-05,M1_b_M2_b
990,crossed,cross,He crossed an enemy. He [MASK]  a road.,0.017843514680862427,M2_a_M1_a
991,crossed,cross,He crossed an enemy. He [MASK]  a room.,0.00386040355078876,M2_a_M1_b
992,crossed,cross,He crossed an enemy. He [MASK]  a friend.,0.2901824116706848,M2_a_M2_b
993,crossed,cross,He crossed a friend. He [MASK]  a road.,0.045798737555742264,M2_b_M1_a
994,crossed,cross,He crossed a friend. He [MASK]  a room.,0.0008526235469616948,M2_b_M1_b
995,crossed,cross,He crossed a friend. He [MASK]  an enemy.,0.05447373911738395,M2_b_M2_a
996,ran,run,She ran the marathon. She [MASK]  the race.,0.0613246075809002,M1_a_M1_b
997,ran,run,She ran the marathon. She [MASK]  the shop.,0.07634227722883224,M1_a_M2_a
998,ran,run,She ran the marathon. She [MASK]  the company.,0.004530551377683878,M1_a_M2_b
999,ran,run,She ran the race. She [MASK]  the marathon.,0.3056755065917969,M1_b_M1_a
1000,ran,run,She ran the race. She [MASK]  the shop.,0.07990527898073196,M1_b_M2_a
1001,ran,run,She ran the race. She [MASK]  the company.,0.035827446728944785,M1_b_M2_b
1002,ran,run,She ran the shop. She [MASK]  the marathon.,0.43950343132019043,M2_a_M1_a
1003,ran,run,She ran the shop. She [MASK]  the race.,0.2651471197605133,M2_a_M1_b
1004,ran,run,She ran the shop. She [MASK]  the company.,0.4470902681350708,M2_a_M2_b
1005,ran,run,She ran the company. She [MASK]  the marathon.,0.4723360538482666,M2_b_M1_a
1006,ran,run,She ran the company. She [MASK]  the race.,0.19658872485160828,M2_b_M1_b
1007,ran,run,She ran the company. She [MASK]  the shop.,0.6425442695617676,M2_b_M2_a
1008,spilled,spill,He spilled the drink. He [MASK]  the flour.,0.08894482254981995,M1_a_M1_b
1009,spilled,spill,He spilled the drink. He [MASK]  the news.,0.00031235604546964185,M1_a_M2_a
1010,spilled,spill,He spilled the drink. He [MASK]  the secret.,0.0024409226607531318,M1_a_M2_b
1011,spilled,spill,He spilled the flour. He [MASK]  the drink.,0.02272793650627136,M1_b_M1_a
1012,spilled,spill,He spilled the flour. He [MASK]  the news.,0.0022780154831707478,M1_b_M2_a
1013,spilled,spill,He spilled the flour. He [MASK]  the secret.,0.0035970804747194047,M1_b_M2_b
1014,spilled,spill,He spilled the news. He [MASK]  the drink.,0.0020758169703185563,M2_a_M1_a
1015,spilled,spill,He spilled the news. He [MASK]  the flour.,0.007221030537039039,M2_a_M1_b
1016,spilled,spill,He spilled the news. He [MASK]  the secret.,0.024603765457868573,M2_a_M2_b
1017,spilled,spill,He spilled the secret. He [MASK]  the drink.,0.0030557536520063877,M2_b_M1_a
1018,spilled,spill,He spilled the secret. He [MASK]  the flour.,0.0028873416595160957,M2_b_M1_b
1019,spilled,spill,He spilled the secret. He [MASK]  the news.,0.0012947247596457605,M2_b_M2_a
1020,cast,cast,She cast a shadow. She [MASK]  a glow.,0.004437776282429695,M1_a_M1_b
1021,cast,cast,She cast a shadow. She [MASK]  a spear.,0.00969310011714697,M1_a_M2_a
1022,cast,cast,She cast a shadow. She [MASK]  a stone.,0.019942175596952435,M1_a_M2_b
1023,cast,cast,She cast a glow. She [MASK]  a shadow.,0.212068498134613,M1_b_M1_a
1024,cast,cast,She cast a glow. She [MASK]  a spear.,0.00664017489179969,M1_b_M2_a
1025,cast,cast,She cast a glow. She [MASK]  a stone.,0.02906095236539841,M1_b_M2_b
1026,cast,cast,She cast a spear. She [MASK]  a shadow.,0.050999395549297326,M2_a_M1_a
1027,cast,cast,She cast a spear. She [MASK]  a glow.,0.003012071829289198,M2_a_M1_b
1028,cast,cast,She cast a spear. She [MASK]  a stone.,0.19307442009449005,M2_a_M2_b
1029,cast,cast,She cast a stone. She [MASK]  a shadow.,0.16406318545341494,M2_b_M1_a
1030,cast,cast,She cast a stone. She [MASK]  a glow.,0.003582110395655036,M2_b_M1_b
1031,cast,cast,She cast a stone. She [MASK]  a spear.,0.13951104879379272,M2_b_M2_a
1032,pushed,push,He pushed the cocaine. He [MASK]  the drugs.,0.14119315147399902,M1_a_M1_b
1033,pushed,push,He pushed the cocaine. He [MASK]  the bed.,0.006843678653240202,M1_a_M2_a
1034,pushed,push,He pushed the cocaine. He [MASK]  the desk.,0.007649764418601991,M1_a_M2_b
1035,pushed,push,He pushed the drugs. He [MASK]  the cocaine.,0.2749457061290741,M1_b_M1_a
1036,pushed,push,He pushed the drugs. He [MASK]  the bed.,0.011896090582013127,M1_b_M2_a
1037,pushed,push,He pushed the drugs. He [MASK]  the desk.,0.019630268216133114,M1_b_M2_b
1038,pushed,push,He pushed the bed. He [MASK]  the cocaine.,0.0017014623153954738,M2_a_M1_a
1039,pushed,push,He pushed the bed. He [MASK]  the drugs.,0.0007109191501513124,M2_a_M1_b
1040,pushed,push,He pushed the bed. He [MASK]  the desk.,0.007578196004033091,M2_a_M2_b
1041,pushed,push,He pushed the desk. He [MASK]  the cocaine.,0.001907408703118562,M2_b_M1_a
1042,pushed,push,He pushed the desk. He [MASK]  the drugs.,0.0018267947016283872,M2_b_M1_b
1043,pushed,push,He pushed the desk. He [MASK]  the bed.,0.015529321506619457,M2_b_M2_a
1044,called,call,They called the landlord. They [MASK]  the police.,0.10909719020128249,M1_a_M1_b
1045,called,call,They called the landlord. They [MASK]  the loan.,0.014855169691145422,M1_a_M2_a
1046,called,call,They called the landlord. They [MASK]  the debt.,0.011035404168069368,M1_a_M2_b
1047,called,call,They called the police. They [MASK]  the landlord.,0.24387623369693753,M1_b_M1_a
1048,called,call,They called the police. They [MASK]  the loan.,0.0352332629263401,M1_b_M2_a
1049,called,call,They called the police. They [MASK]  the debt.,0.009850778616964819,M1_b_M2_b
1050,called,call,They called the loan. They [MASK]  the landlord.,0.1768613755702972,M2_a_M1_a
1051,called,call,They called the loan. They [MASK]  the police.,0.31705206632614136,M2_a_M1_b
1052,called,call,They called the loan. They [MASK]  the debt.,0.12431153655052186,M2_a_M2_b
1053,called,call,They called the debt. They [MASK]  the landlord.,0.1441410481929779,M2_b_M1_a
1054,called,call,They called the debt. They [MASK]  the police.,0.2448887676000595,M2_b_M1_b
1055,called,call,They called the debt. They [MASK]  the loan.,0.23539093136787412,M2_b_M2_a
1056,drained,drain,They drained the account. They [MASK]  the budget.,0.013404496945440767,M1_a_M1_b
1057,drained,drain,They drained the account. They [MASK]  the pool.,0.03751500695943832,M1_a_M2_a
1058,drained,drain,They drained the account. They [MASK]  the pond.,0.01120726671069861,M1_a_M2_b
1059,drained,drain,They drained the budget. They [MASK]  the account.,0.02637860178947449,M1_b_M1_a
1060,drained,drain,They drained the budget. They [MASK]  the pool.,0.004213433712720871,M1_b_M2_a
1061,drained,drain,They drained the budget. They [MASK]  the pond.,0.006041414104402063,M1_b_M2_b
1062,drained,drain,They drained the pool. They [MASK]  the account.,0.011760951951146124,M2_a_M1_a
1063,drained,drain,They drained the pool. They [MASK]  the budget.,0.0015490562655031685,M2_a_M1_b
1064,drained,drain,They drained the pool. They [MASK]  the pond.,0.7570804357528687,M2_a_M2_b
1065,drained,drain,They drained the pond. They [MASK]  the account.,0.006967347115278247,M2_b_M1_a
1066,drained,drain,They drained the pond. They [MASK]  the budget.,0.0012361400295048956,M2_b_M1_b
1067,drained,drain,They drained the pond. They [MASK]  the pool.,0.6681433320045471,M2_b_M2_a
1068,drew,draw,He drew a gun. He [MASK]  a sword.,0.0851754918694496,M1_a_M1_b
1069,drew,draw,He drew a gun. He [MASK]  a tree.,0.0001789299130905421,M1_a_M2_a
1070,drew,draw,He drew a gun. They [MASK]  a picture.,0.04845815896987915,M1_a_M2_b
1071,drew,draw,He drew a sword. He [MASK]  a gun.,0.005631393287330866,M1_b_M1_a
1072,drew,draw,He drew a sword. He [MASK]  a tree.,0.0016450682887807482,M1_b_M2_a
1073,drew,draw,He drew a sword. They [MASK]  a picture.,0.02347590588033199,M1_b_M2_b
1074,drew,draw,He drew a tree. He [MASK]  a gun.,0.003425892442464829,M2_a_M1_a
1075,drew,draw,He drew a tree. He [MASK]  a sword.,0.025506094098091122,M2_a_M1_b
1076,drew,draw,He drew a tree. They [MASK]  a picture.,0.08002527058124544,M2_a_M2_b
1077,drew,draw,They drew a picture. He [MASK]  a gun.,0.001449643867090344,M2_b_M1_a
1078,drew,draw,They drew a picture. He [MASK]  a sword.,0.027409706264734268,M2_b_M1_b
1079,drew,draw,They drew a picture. He [MASK]  a tree.,0.006060733459889888,M2_b_M2_a
1080,hailed,hail,They hailed a cab. They [MASK]  a taxi.,0.9608381390571594,M1_a_M1_b
1081,hailed,hail,They hailed a cab. They [MASK]  a friend.,5.316511305863972e-05,M1_a_M2_a
1082,hailed,hail,They hailed a cab. They [MASK]  a guest.,7.80123373260722e-05,M1_a_M2_b
1083,hailed,hail,They hailed a taxi. They [MASK]  a cab.,0.9772860407829285,M1_b_M1_a
1084,hailed,hail,They hailed a taxi. They [MASK]  a friend.,6.217334885150194e-05,M1_b_M2_a
1085,hailed,hail,They hailed a taxi. They [MASK]  a guest.,0.00012273006723262362,M1_b_M2_b
1086,hailed,hail,They hailed a friend. They [MASK]  a cab.,0.018337298184633255,M2_a_M1_a
1087,hailed,hail,They hailed a friend. They [MASK]  a taxi.,0.030606769025325775,M2_a_M1_b
1088,hailed,hail,They hailed a friend. They [MASK]  a guest.,0.007902526296675202,M2_a_M2_b
1089,hailed,hail,They hailed a guest. They [MASK]  a cab.,0.023466201499104496,M2_b_M1_a
1090,hailed,hail,They hailed a guest. They [MASK]  a taxi.,0.04974804446101189,M2_b_M1_b
1091,hailed,hail,They hailed a guest. They [MASK]  a friend.,0.00766276754438877,M2_b_M2_a
1092,broke,break,He broke the glass. He [MASK]  the dish.,0.06959865987300871,M1_a_M1_b
1093,broke,break,He broke the glass. He [MASK]  the law.,0.02300906367599964,M1_a_M2_a
1094,broke,break,He broke the glass. He [MASK]  the promise.,0.0482393130660057,M1_a_M2_b
1095,broke,break,He broke the dish. He [MASK]  the glass.,0.19976408779621124,M1_b_M1_a
1096,broke,break,He broke the dish. He [MASK]  the law.,0.29566845297813416,M1_b_M2_a
1097,broke,break,He broke the dish. He [MASK]  the promise.,0.10752690583467482,M1_b_M2_b
1098,broke,break,He broke the law. He [MASK]  the glass.,0.1273332089185715,M2_a_M1_a
1099,broke,break,He broke the law. He [MASK]  the dish.,0.027458349242806438,M2_a_M1_b
1100,broke,break,He broke the law. He [MASK]  the promise.,0.26275399327278137,M2_a_M2_b
1101,broke,break,He broke the promise. He [MASK]  the glass.,0.022733429446816444,M2_b_M1_a
1102,broke,break,He broke the promise. He [MASK]  the dish.,0.006507111713290212,M2_b_M1_b
1103,broke,break,He broke the promise. He [MASK]  the law.,0.18263237178325656,M2_b_M2_a
1104,served,serve,She served a pie. She [MASK]  a lasagna.,0.3737485110759735,M1_a_M1_b
1105,served,serve,She served a pie. She [MASK]  a summons.,0.010789910331368446,M1_a_M2_a
1106,served,serve,She served a pie. She [MASK]  a warrant.,0.0035453818272799266,M1_a_M2_b
1107,served,serve,She served a lasagna. She [MASK]  a pie.,0.17369608581066134,M1_b_M1_a
1108,served,serve,She served a lasagna. She [MASK]  a summons.,0.026069788262248036,M1_b_M2_a
1109,served,serve,She served a lasagna. She [MASK]  a warrant.,0.012587415054440495,M1_b_M2_b
1110,served,serve,She served a summons. She [MASK]  a pie.,0.009083556942641735,M2_a_M1_a
1111,served,serve,She served a summons. She [MASK]  a lasagna.,0.24028258025646212,M2_a_M1_b
1112,served,serve,She served a summons. She [MASK]  a warrant.,0.03196070343255997,M2_a_M2_b
1113,served,serve,She served a warrant. She [MASK]  a pie.,0.003895767731592059,M2_b_M1_a
1114,served,serve,She served a warrant. She [MASK]  a lasagna.,0.018249148502945893,M2_b_M1_b
1115,served,serve,She served a warrant. She [MASK]  a summons.,0.07226860523223876,M2_b_M2_a
1116,checked,check,He checked the engine. He [MASK]  the oven.,0.02158585749566555,M1_a_M1_b
1117,checked,check,He checked the engine. He [MASK]  the alibi.,0.1216488927602768,M1_a_M2_a
1118,checked,check,He checked the engine. He [MASK]  the facts.,0.029402608051896095,M1_a_M2_b
1119,checked,check,He checked the oven. He [MASK]  the engine.,0.06422651559114455,M1_b_M1_a
1120,checked,check,He checked the oven. He [MASK]  the alibi.,0.04510603845119477,M1_b_M2_a
1121,checked,check,He checked the oven. He [MASK]  the facts.,0.018397338688373566,M1_b_M2_b
1122,checked,check,He checked the alibi. He [MASK]  the engine.,0.08212562650442125,M2_a_M1_a
1123,checked,check,He checked the alibi. He [MASK]  the oven.,0.1812455803155899,M2_a_M1_b
1124,checked,check,He checked the alibi. He [MASK]  the facts.,0.3341287076473236,M2_a_M2_b
1125,checked,check,He checked the facts. He [MASK]  the engine.,0.023087093606591225,M2_b_M1_a
1126,checked,check,He checked the facts. He [MASK]  the oven.,0.04613070935010909,M2_b_M1_b
1127,checked,check,He checked the facts. He [MASK]  the alibi.,0.5194306969642639,M2_b_M2_a
1128,sang,sing,The girl sang. The choir [MASK] .,0.01597020030021667,M1_a_M1_b
1129,sang,sing,The girl sang. The bird [MASK] .,0.024685306474566456,M1_a_M2_a
1130,sang,sing,The girl sang. The cricket [MASK] .,0.0014960258267819886,M1_a_M2_b
1131,sang,sing,The choir sang. The girl [MASK] .,0.011088036932051187,M1_b_M1_a
1132,sang,sing,The choir sang. The bird [MASK] .,0.16763094067573547,M1_b_M2_a
1133,sang,sing,The choir sang. The cricket [MASK] .,0.04423560202121734,M1_b_M2_b
1134,sang,sing,The bird sang. The girl [MASK] .,0.004800404887646436,M2_a_M1_a
1135,sang,sing,The bird sang. The choir [MASK] .,0.011063500307500368,M2_a_M1_b
1136,sang,sing,The bird sang. The cricket [MASK] .,0.002195092849433422,M2_a_M2_b
1137,sang,sing,The cricket sang. The girl [MASK] .,0.009212821722030636,M2_b_M1_a
1138,sang,sing,The cricket sang. The choir [MASK] .,0.39592573046684265,M2_b_M1_b
1139,sang,sing,The cricket sang. The bird [MASK] .,0.00570842530578375,M2_b_M2_a
1140,cleared,clear,He cleared the desk. He [MASK]  the shelf.,0.002248204546049238,M1_a_M1_b
1141,cleared,clear,He cleared the desk. He [MASK]  the path.,0.005914450623095036,M1_a_M2_a
1142,cleared,clear,He cleared the desk. He [MASK]  the road.,0.0016336829867213964,M1_a_M2_b
1143,cleared,clear,He cleared the shelf. He [MASK]  the desk.,0.016902595758438114,M1_b_M1_a
1144,cleared,clear,He cleared the shelf. He [MASK]  the path.,0.033341202884912484,M1_b_M2_a
1145,cleared,clear,He cleared the shelf. He [MASK]  the road.,0.012760709971189502,M1_b_M2_b
1146,cleared,clear,He cleared the path. He [MASK]  the desk.,0.004044926725327969,M2_a_M1_a
1147,cleared,clear,He cleared the path. He [MASK]  the shelf.,0.006150187458842992,M2_a_M1_b
1148,cleared,clear,He cleared the path. He [MASK]  the road.,0.14678503572940826,M2_a_M2_b
1149,cleared,clear,He cleared the road. He [MASK]  the desk.,0.0065498990006744836,M2_b_M1_a
1150,cleared,clear,He cleared the road. He [MASK]  the shelf.,0.0015138260787352922,M2_b_M1_b
1151,cleared,clear,He cleared the road. He [MASK]  the path.,0.16719137132167816,M2_b_M2_a
1152,loaded,load,She loaded the gun. She [MASK]  the rifle.,0.005090244580060245,M1_a_M1_b
